geneko	mediaws	media	addtlCpd	growth
fig|208964.1.peg.2276	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2277	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2278	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2279	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.228	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2280	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2281	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2282	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2283	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2284	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2285	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2288	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2289	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.229	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2290	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2291	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2292	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2293	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2294	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2295	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2296	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2297	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2298	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2299	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.23	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.230	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2300	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2301	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2302	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2303	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2304	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2305	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2306	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2307	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2308	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2309	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.231	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2310	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2311	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2312	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2313	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2314	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2315	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2316	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2317	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2318	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2319	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.232	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2320	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2321	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2322	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2323	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2324	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2325	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2326	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2327	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2328	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2329	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.233	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2330	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2331	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2332	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2333	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2334	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2335	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2336	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2337	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2338	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2339	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.234	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2340	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2341	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2342	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2343	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2344	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2345	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2346	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2347	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2348	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2349	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.235	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2350	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2351	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2352	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2353	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2354	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2355	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2356	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2357	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2358	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2359	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.236	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2360	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2361	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2362	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2363	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2364	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2365	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2366	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2367	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2369	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.237	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2370	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2371	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2372	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2373	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2374	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2375	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2376	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2377	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2378	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2379	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.238	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2380	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2381	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2382	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2383	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2384	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2385	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2386	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2387	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2388	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2389	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.239	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2390	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2391	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2392	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2393	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2394	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2395	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2396	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2397	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2398	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2399	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.24	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.240	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2400	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2401	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2402	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2403	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2404	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2405	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2406	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2407	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2408	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2409	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.241	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2410	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2411	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2412	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2413	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2414	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2415	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2416	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2417	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2418	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2419	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.242	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2420	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2421	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2422	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2423	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2424	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2425	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2426	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2427	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2428	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2429	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.243	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2430	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2431	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2432	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2433	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2434	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2435	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2436	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2437	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2438	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2439	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.244	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2440	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2441	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2442	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2443	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2444	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2445	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2446	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2447	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2448	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2449	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.245	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2450	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2451	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2452	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2453	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2454	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2455	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2456	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2457	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2458	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2459	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.246	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2460	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2461	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2462	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2463	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2464	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2465	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2466	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2467	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2468	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2469	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.247	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2470	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2471	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2472	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2473	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2474	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2475	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2476	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2477	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2478	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2479	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.248	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2480	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2481	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2482	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2483	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2484	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2485	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2486	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2487	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2488	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2489	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.249	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2490	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2491	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2492	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2493	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2494	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2495	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2496	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2497	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2498	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2499	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.25	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.250	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2500	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2501	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2502	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2503	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2504	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2505	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2507	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2508	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2509	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.251	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2510	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2511	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2512	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2513	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2514	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2515	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2516	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2517	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2518	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2519	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.252	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2520	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2521	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2522	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2523	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2524	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2525	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2526	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2527	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2528	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2529	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.253	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2530	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2531	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2532	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2533	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2534	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2535	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2536	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2537	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2538	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2539	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.254	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2540	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2541	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2542	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2543	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2544	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2545	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2547	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2548	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2549	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.255	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2550	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2551	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2552	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2553	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2554	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2555	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2556	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2557	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2559	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.256	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2560	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2561	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2562	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2563	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2564	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2565	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2566	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2567	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2568	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2569	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.257	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2570	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2571	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2572	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2573	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2574	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2575	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2576	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2577	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2578	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2579	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.258	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2580	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2581	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2582	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2583	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2584	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2585	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2586	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2587	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2588	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2589	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.259	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2590	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2591	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2592	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2593	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2594	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2595	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2596	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2597	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2598	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2599	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.26	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.260	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2600	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2601	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2602	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2603	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2604	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2605	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2606	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2607	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2608	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2609	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.261	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2610	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2611	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2612	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2613	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2614	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2615	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2616	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2617	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2618	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2619	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.262	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2620	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2621	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2622	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2623	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2624	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2625	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2626	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2627	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2628	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2629	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.263	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2630	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2631	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2632	KBaseMedia	ArgonneLBMedia		0
fig|208964.1.peg.2633	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2634	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2635	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2636	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2637	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2638	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2639	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.264	KBaseMedia	ArgonneLBMedia		1
fig|208964.1.peg.2640	KBaseMedia	ArgonneLBMedia		1
